Vehicle,Day,Arrival,Departure,Punctuality,Distance,Latitude,Longitude,Data,Timetable,Block,JourneySeq,Line,Journey,StopSeq,Stop,StopName,Punctuality_Seconds,Didok,On_Second_Class,Off_Second_Class,Day_Type,Door_open_time,Door_open_time_Seconds,Direction,Passenger_Count,schedule_departure,Arrival_Hour,Hour,Date,Delay_Impact,YearMonth
530,2024-07-01,2024-07-01 16:38:48,2024-07-01 16:39:02,0 days 00:02:02,113.0,46.803816,7.15519,286,1,6027,23,2,62564.0,11,858916102,"Fribourg, St-Pierre",122.0,8589161,0.0,17.0,lu-ve-scol,0 days 00:00:14,14.0,3,28.93,2024-07-01 16:37:00,16,16,2024-07-01,3529.46,2024-07
530,2024-07-01,2024-07-01 16:40:26,2024-07-01 16:41:16,0 days 00:01:16,374.0,46.802836,7.151283,286,1,6027,23,2,62564.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",76.0,8592374,42.66,21.0,lu-ve-scol,0 days 00:00:50,50.0,3,50.59,2024-07-01 16:40:00,16,16,2024-07-01,3844.84,2024-07
524,2024-07-01,2024-07-01 16:35:18,2024-07-01 16:35:41,0 days 00:01:11,381.0,46.806248,7.175538,286,1,6022,25,2,62570.0,2,858914102,"Fribourg, Chaley",71.0,8589141,3.99,0.83,lu-ve-scol,0 days 00:00:23,23.0,3,4.91,2024-07-01 16:34:30,16,16,2024-07-01,348.61,2024-07
524,2024-07-01,2024-07-01 16:36:16,2024-07-01 16:36:29,0 days 00:01:29,269.0,46.806683,7.172091,286,1,6022,25,2,62570.0,3,858915202,"Fribourg, Mon-Repos",89.0,8589152,3.16,0.21,lu-ve-scol,0 days 00:00:13,13.0,3,7.86,2024-07-01 16:35:00,16,16,2024-07-01,699.5400000000001,2024-07
524,2024-07-01,2024-07-01 16:37:28,2024-07-01 16:37:41,0 days 00:01:41,176.0,46.809396,7.170478,286,1,6022,25,2,62570.0,5,858913802,"Fribourg, Cité-Jardins",101.0,8589138,2.9,0.51,lu-ve-scol,0 days 00:00:13,13.0,3,10.73,2024-07-01 16:36:00,16,16,2024-07-01,1083.73,2024-07
524,2024-07-01,2024-07-01 16:38:34,2024-07-01 16:38:43,0 days 00:00:43,347.0,46.811448,7.171026,286,1,6022,25,2,62570.0,6,859176602,"Fribourg, Boschung",43.0,8591766,8.66,0.87,lu-ve-scol,0 days 00:00:09,9.0,3,18.52,2024-07-01 16:38:00,16,16,2024-07-01,796.36,2024-07
524,2024-07-01,2024-07-01 16:42:06,2024-07-01 16:42:19,0 days 00:00:19,655.0,46.806078,7.161273,286,1,6022,25,2,62570.0,9,858725502,"Fribourg, Tilleul/Cathédrale",19.0,8587255,9.77,2.55,lu-ve-scol,0 days 00:00:13,13.0,3,26.8,2024-07-01 16:42:00,16,16,2024-07-01,509.2,2024-07
524,2024-07-01,2024-07-01 16:43:59,2024-07-01 16:44:12,0 days 00:00:12,65.0,46.803883,7.155171,286,1,6022,25,2,62570.0,11,858916102,"Fribourg, St-Pierre",12.0,8589161,7.06,9.99,lu-ve-scol,0 days 00:00:13,13.0,3,23.87,2024-07-01 16:44:00,16,16,2024-07-01,286.44,2024-07
524,2024-07-01,2024-07-01 16:45:57,2024-07-01 16:47:15,0 days 00:00:15,373.0,46.802955,7.15124,286,1,6022,25,2,62570.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",15.0,8592374,28.74,16.01,lu-ve-scol,0 days 00:01:18,78.0,3,36.6,2024-07-01 16:47:00,16,16,2024-07-01,549.0,2024-07
6606,2024-07-01,2024-07-01 16:42:55,2024-07-01 16:43:07,0 days 00:00:37,390.0,46.806248,7.175535,286,1,6026,23,2,62576.0,2,858914102,"Fribourg, Chaley",37.0,8589141,1.0,0.0,lu-ve-scol,0 days 00:00:12,12.0,3,1.0,2024-07-01 16:42:30,16,16,2024-07-01,37.0,2024-07
6606,2024-07-01,2024-07-01 16:43:42,2024-07-01 16:43:53,0 days 00:00:53,277.0,46.806676,7.172103,286,1,6026,23,2,62576.0,3,858915202,"Fribourg, Mon-Repos",53.0,8589152,1.0,0.0,lu-ve-scol,0 days 00:00:11,11.0,3,2.0,2024-07-01 16:43:00,16,16,2024-07-01,106.0,2024-07
6606,2024-07-01,2024-07-01 16:45:10,2024-07-01 16:45:24,0 days 00:01:24,231.0,46.809401,7.170455,286,1,6026,23,2,62576.0,5,858913802,"Fribourg, Cité-Jardins",84.0,8589138,5.0,0.0,lu-ve-scol,0 days 00:00:14,14.0,3,8.0,2024-07-01 16:44:00,16,16,2024-07-01,672.0,2024-07
6606,2024-07-01,2024-07-01 16:46:38,2024-07-01 16:46:51,0 days 00:00:51,359.0,46.811436,7.170988,286,1,6026,23,2,62576.0,6,859176602,"Fribourg, Boschung",51.0,8591766,8.0,0.0,lu-ve-scol,0 days 00:00:13,13.0,3,16.0,2024-07-01 16:46:00,16,16,2024-07-01,816.0,2024-07
6606,2024-07-01,2024-07-01 16:51:27,2024-07-01 16:51:42,0 days 00:01:42,724.0,46.806076,7.161255,286,1,6026,23,2,62576.0,9,858725502,"Fribourg, Tilleul/Cathédrale",102.0,8587255,11.0,0.0,lu-ve-scol,0 days 00:00:15,15.0,3,27.0,2024-07-01 16:50:00,16,16,2024-07-01,2754.0,2024-07
6606,2024-07-01,2024-07-01 16:53:29,2024-07-01 16:53:49,0 days 00:01:49,117.0,46.803745,7.155278,286,1,6026,23,2,62576.0,11,858916102,"Fribourg, St-Pierre",109.0,8589161,9.0,10.65,lu-ve-scol,0 days 00:00:20,20.0,3,25.35,2024-07-01 16:52:00,16,16,2024-07-01,2763.15,2024-07
6606,2024-07-01,2024-07-01 16:55:53,2024-07-01 16:56:42,0 days 00:01:42,388.0,46.802961,7.151181,286,1,6026,23,2,62576.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",102.0,8592374,49.0,9.59,lu-ve-scol,0 days 00:00:49,49.0,3,64.75999999999999,2024-07-01 16:55:00,16,16,2024-07-01,6605.519999999999,2024-07
523,2024-07-01,2024-07-01 16:49:53,2024-07-01 16:50:04,0 days 00:00:34,382.0,46.806248,7.175445,286,1,6023,25,2,62584.0,2,858914102,"Fribourg, Chaley",34.0,8589141,4.28,0.0,lu-ve-scol,0 days 00:00:11,11.0,3,4.28,2024-07-01 16:49:30,16,16,2024-07-01,145.52,2024-07
523,2024-07-01,2024-07-01 16:50:38,2024-07-01 16:51:04,0 days 00:01:04,270.0,46.80668,7.17204,286,1,6023,25,2,62584.0,3,858915202,"Fribourg, Mon-Repos",64.0,8589152,5.35,0.0,lu-ve-scol,0 days 00:00:26,26.0,3,9.63,2024-07-01 16:50:00,16,16,2024-07-01,616.32,2024-07
523,2024-07-01,2024-07-01 16:51:53,2024-07-01 16:52:07,0 days 00:01:07,172.0,46.809405,7.170431,286,1,6023,25,2,62584.0,5,858913802,"Fribourg, Cité-Jardins",67.0,8589138,4.28,0.0,lu-ve-scol,0 days 00:00:14,14.0,3,13.91,2024-07-01 16:51:00,16,16,2024-07-01,931.97,2024-07
523,2024-07-01,2024-07-01 16:53:03,2024-07-01 16:53:17,0 days 00:00:17,347.0,46.811473,7.171008,286,1,6023,25,2,62584.0,6,859176602,"Fribourg, Boschung",17.0,8591766,3.21,1.0,lu-ve-scol,0 days 00:00:14,14.0,3,16.12,2024-07-01 16:53:00,16,16,2024-07-01,274.04,2024-07
523,2024-07-01,2024-07-01 16:57:10,2024-07-01 16:57:25,0 days 00:00:25,662.0,46.806093,7.161135,286,1,6023,25,2,62584.0,9,858725502,"Fribourg, Tilleul/Cathédrale",25.0,8587255,5.35,1.0,lu-ve-scol,0 days 00:00:15,15.0,3,20.47,2024-07-01 16:57:00,16,16,2024-07-01,511.75,2024-07
523,2024-07-01,2024-07-01 16:59:04,2024-07-01 16:59:20,0 days 00:00:20,96.0,46.803903,7.155355,286,1,6023,25,2,62584.0,11,858916102,"Fribourg, St-Pierre",20.0,8589161,3.21,8.0,lu-ve-scol,0 days 00:00:16,16.0,3,15.68,2024-07-01 16:59:00,16,16,2024-07-01,313.6,2024-07
523,2024-07-01,2024-07-01 17:00:55,2024-07-01 17:05:10,0 days 00:03:10,396.0,46.802873,7.151253,286,1,6023,25,2,62584.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",190.0,8592374,38.51,13.0,lu-ve-scol,0 days 00:04:15,255.0,3,41.19,2024-07-01 17:02:00,17,17,2024-07-01,7826.099999999999,2024-07
526,2024-07-01,2024-07-01 16:59:03,2024-07-01 16:59:21,0 days 00:01:51,380.0,46.806226,7.175576,286,1,6028,23,2,62590.0,2,858914102,"Fribourg, Chaley",111.0,8589141,7.35,0.0,lu-ve-scol,0 days 00:00:18,18.0,3,12.6,2024-07-01 16:57:30,16,16,2024-07-01,1398.6,2024-07
526,2024-07-01,2024-07-01 16:59:58,2024-07-01 17:00:08,0 days 00:02:08,271.0,46.806691,7.172088,286,1,6028,23,2,62590.0,3,858915202,"Fribourg, Mon-Repos",128.0,8589152,4.2,0.0,lu-ve-scol,0 days 00:00:10,10.0,3,16.8,2024-07-01 16:58:00,16,16,2024-07-01,2150.4,2024-07
526,2024-07-01,2024-07-01 17:01:32,2024-07-01 17:01:44,0 days 00:02:44,224.0,46.809348,7.170488,286,1,6028,23,2,62590.0,5,858913802,"Fribourg, Cité-Jardins",164.0,8589138,5.25,0.0,lu-ve-scol,0 days 00:00:12,12.0,3,25.2,2024-07-01 16:59:00,17,17,2024-07-01,4132.8,2024-07
526,2024-07-01,2024-07-01 17:02:48,2024-07-01 17:03:09,0 days 00:02:09,345.0,46.811473,7.171,286,1,6028,23,2,62590.0,6,859176602,"Fribourg, Boschung",129.0,8591766,8.4,3.0,lu-ve-scol,0 days 00:00:21,21.0,3,30.6,2024-07-01 17:01:00,17,17,2024-07-01,3947.4,2024-07
526,2024-07-01,2024-07-01 17:07:26,2024-07-01 17:07:54,0 days 00:02:54,702.0,46.806058,7.161236,286,1,6028,23,2,62590.0,9,858725502,"Fribourg, Tilleul/Cathédrale",174.0,8587255,19.94,2.0,lu-ve-scol,0 days 00:00:28,28.0,3,50.64,2024-07-01 17:05:00,17,17,2024-07-01,8811.36,2024-07
526,2024-07-01,2024-07-01 17:10:02,2024-07-01 17:10:36,0 days 00:03:36,112.0,46.803615,7.155366,286,1,6028,23,2,62590.0,11,858916102,"Fribourg, St-Pierre",216.0,8589161,20.99,18.0,lu-ve-scol,0 days 00:00:34,34.0,3,53.63,2024-07-01 17:07:00,17,17,2024-07-01,11584.08,2024-07
526,2024-07-01,2024-07-01 17:12:26,2024-07-01 17:13:21,0 days 00:03:21,374.0,46.802778,7.151366,286,1,6028,23,2,62590.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",201.0,8592374,45.13,33.0,lu-ve-scol,0 days 00:00:55,55.0,3,65.75999999999999,2024-07-01 17:10:00,17,17,2024-07-01,13217.759999999998,2024-07
6604,2024-07-01,2024-07-01 17:05:05,2024-07-01 17:05:17,0 days 00:00:47,395.0,46.806268,7.175531,286,1,6021,27,2,62596.0,2,858914102,"Fribourg, Chaley",47.0,8589141,3.0,0.0,lu-ve-scol,0 days 00:00:12,12.0,3,3.0,2024-07-01 17:04:30,17,17,2024-07-01,141.0,2024-07
6604,2024-07-01,2024-07-01 17:05:58,2024-07-01 17:06:10,0 days 00:01:10,279.0,46.806688,7.172115,286,1,6021,27,2,62596.0,3,858915202,"Fribourg, Mon-Repos",70.0,8589152,4.0,0.0,lu-ve-scol,0 days 00:00:12,12.0,3,7.0,2024-07-01 17:05:00,17,17,2024-07-01,490.0,2024-07
6604,2024-07-01,2024-07-01 17:07:29,2024-07-01 17:08:00,0 days 00:02:00,233.0,46.809363,7.170493,286,1,6021,27,2,62596.0,5,858913802,"Fribourg, Cité-Jardins",120.0,8589138,4.0,0.0,lu-ve-scol,0 days 00:00:31,31.0,3,15.0,2024-07-01 17:06:00,17,17,2024-07-01,1800.0,2024-07
6604,2024-07-01,2024-07-01 17:09:33,2024-07-01 17:09:49,0 days 00:01:49,361.0,46.811445,7.171056,286,1,6021,27,2,62596.0,6,859176602,"Fribourg, Boschung",109.0,8591766,13.0,0.0,lu-ve-scol,0 days 00:00:16,16.0,3,28.0,2024-07-01 17:08:00,17,17,2024-07-01,3052.0,2024-07
6604,2024-07-01,2024-07-01 17:13:52,2024-07-01 17:14:24,0 days 00:02:24,690.0,46.806076,7.161253,286,1,6021,27,2,62596.0,9,858725502,"Fribourg, Tilleul/Cathédrale",144.0,8587255,12.0,2.07,lu-ve-scol,0 days 00:00:32,32.0,3,37.93,2024-07-01 17:12:00,17,17,2024-07-01,5461.92,2024-07
6604,2024-07-01,2024-07-01 17:16:21,2024-07-01 17:16:44,0 days 00:02:44,119.0,46.803711,7.155271,286,1,6021,27,2,62596.0,11,858916102,"Fribourg, St-Pierre",164.0,8589161,12.0,17.57,lu-ve-scol,0 days 00:00:23,23.0,3,32.36,2024-07-01 17:14:00,17,17,2024-07-01,5307.04,2024-07
6604,2024-07-01,2024-07-01 17:20:24,2024-07-01 17:21:12,0 days 00:04:12,391.0,46.802886,7.15128,286,1,6021,27,2,62596.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",252.0,8592374,35.0,21.71,lu-ve-scol,0 days 00:00:48,48.0,3,45.65,2024-07-01 17:17:00,17,17,2024-07-01,11503.8,2024-07
528,2024-07-01,2024-07-01 17:13:22,2024-07-01 17:13:31,0 days 00:01:01,400.0,46.806241,7.175563,286,1,6025,25,2,62602.0,2,858914102,"Fribourg, Chaley",61.0,8589141,4.34,0.0,lu-ve-scol,0 days 00:00:09,9.0,3,4.34,2024-07-01 17:12:30,17,17,2024-07-01,264.74,2024-07
528,2024-07-01,2024-07-01 17:14:04,2024-07-01 17:14:14,0 days 00:01:14,280.0,46.806665,7.17211,286,1,6025,25,2,62602.0,3,858915202,"Fribourg, Mon-Repos",74.0,8589152,3.25,0.0,lu-ve-scol,0 days 00:00:10,10.0,3,7.59,2024-07-01 17:13:00,17,17,2024-07-01,561.66,2024-07
528,2024-07-01,2024-07-01 17:15:08,2024-07-01 17:15:21,0 days 00:01:21,191.0,46.809386,7.170476,286,1,6025,25,2,62602.0,5,858913802,"Fribourg, Cité-Jardins",81.0,8589138,2.17,1.0,lu-ve-scol,0 days 00:00:13,13.0,3,8.76,2024-07-01 17:14:00,17,17,2024-07-01,709.56,2024-07
528,2024-07-01,2024-07-01 17:16:25,2024-07-01 17:16:44,0 days 00:00:44,359.0,46.81141,7.171051,286,1,6025,25,2,62602.0,6,859176602,"Fribourg, Boschung",44.0,8591766,6.51,0.0,lu-ve-scol,0 days 00:00:19,19.0,3,15.27,2024-07-01 17:16:00,17,17,2024-07-01,671.88,2024-07
528,2024-07-01,2024-07-01 17:20:49,2024-07-01 17:21:05,0 days 00:01:05,732.0,46.806076,7.161288,286,1,6025,25,2,62602.0,9,858725502,"Fribourg, Tilleul/Cathédrale",65.0,8587255,13.01,1.0,lu-ve-scol,0 days 00:00:16,16.0,3,28.36,2024-07-01 17:20:00,17,17,2024-07-01,1843.3999999999999,2024-07
528,2024-07-01,2024-07-01 17:24:59,2024-07-01 17:25:29,0 days 00:03:29,87.0,46.803965,7.155596,286,1,6025,25,2,62602.0,11,858916102,"Fribourg, St-Pierre",209.0,8589161,10.84,12.0,lu-ve-scol,0 days 00:00:30,30.0,3,27.2,2024-07-01 17:22:00,17,17,2024-07-01,5684.8,2024-07
528,2024-07-01,2024-07-01 17:28:40,2024-07-01 17:30:09,0 days 00:05:09,423.0,46.802908,7.151316,286,1,6025,25,2,62602.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",309.0,8592374,52.04,17.0,lu-ve-scol,0 days 00:01:29,89.0,3,62.24,2024-07-01 17:25:00,17,17,2024-07-01,19232.16,2024-07
532,2024-07-01,2024-07-01 17:20:27,2024-07-01 17:20:36,0 days 00:01:06,382.0,46.806241,7.17561,286,1,6024,25,2,62610.0,2,858914102,"Fribourg, Chaley",66.0,8589141,2.0,0.0,lu-ve-scol,0 days 00:00:09,9.0,3,2.0,2024-07-01 17:19:30,17,17,2024-07-01,132.0,2024-07
532,2024-07-01,2024-07-01 17:21:11,2024-07-01 17:21:25,0 days 00:01:25,272.0,46.80668,7.172151,286,1,6024,25,2,62610.0,3,858915202,"Fribourg, Mon-Repos",85.0,8589152,7.0,0.0,lu-ve-scol,0 days 00:00:14,14.0,3,9.0,2024-07-01 17:20:00,17,17,2024-07-01,765.0,2024-07
532,2024-07-01,2024-07-01 17:23:21,2024-07-01 17:23:36,0 days 00:00:36,298.0,46.811425,7.171066,286,1,6024,25,2,62610.0,6,859176602,"Fribourg, Boschung",36.0,8591766,7.0,0.0,lu-ve-scol,0 days 00:00:15,15.0,3,16.0,2024-07-01 17:23:00,17,17,2024-07-01,576.0,2024-07
532,2024-07-01,2024-07-01 17:27:20,2024-07-01 17:27:44,0 days 00:00:44,640.0,46.806098,7.16114,286,1,6024,25,2,62610.0,9,858725502,"Fribourg, Tilleul/Cathédrale",44.0,8587255,5.0,3.08,lu-ve-scol,0 days 00:00:24,24.0,3,17.92,2024-07-01 17:27:00,17,17,2024-07-01,788.48,2024-07
532,2024-07-01,2024-07-01 17:29:47,2024-07-01 17:29:59,0 days 00:00:59,113.0,46.80382,7.155245,286,1,6024,25,2,62610.0,11,858916102,"Fribourg, St-Pierre",59.0,8589161,3.0,11.28,lu-ve-scol,0 days 00:00:12,12.0,3,9.640000000000002,2024-07-01 17:29:00,17,17,2024-07-01,568.7600000000001,2024-07
532,2024-07-01,2024-07-01 17:34:09,2024-07-01 17:34:33,0 days 00:02:33,354.0,46.803125,7.151566,286,1,6024,25,2,62610.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",153.0,8592374,14.0,5.13,lu-ve-scol,0 days 00:00:24,24.0,3,18.510000000000005,2024-07-01 17:32:00,17,17,2024-07-01,2832.0300000000007,2024-07
529,2024-07-01,2024-07-01 17:32:03,2024-07-01 17:32:21,0 days 00:04:51,379.0,46.806258,7.17558,286,1,6029,12,2,62616.0,2,858914102,"Fribourg, Chaley",291.0,8589141,8.27,0.0,lu-ve-scol,0 days 00:00:18,18.0,3,12.41,2024-07-01 17:27:30,17,17,2024-07-01,3611.31,2024-07
529,2024-07-01,2024-07-01 17:32:55,2024-07-01 17:33:04,0 days 00:05:04,271.0,46.806686,7.172106,286,1,6029,12,2,62616.0,3,858915202,"Fribourg, Mon-Repos",304.0,8589152,1.03,0.0,lu-ve-scol,0 days 00:00:09,9.0,3,13.44,2024-07-01 17:28:00,17,17,2024-07-01,4085.7599999999998,2024-07
529,2024-07-01,2024-07-01 17:34:19,2024-07-01 17:34:28,0 days 00:05:28,225.0,46.809383,7.170496,286,1,6029,12,2,62616.0,5,858913802,"Fribourg, Cité-Jardins",328.0,8589138,3.1,1.0,lu-ve-scol,0 days 00:00:09,9.0,3,17.61,2024-07-01 17:29:00,17,17,2024-07-01,5776.08,2024-07
529,2024-07-01,2024-07-01 17:35:30,2024-07-01 17:35:49,0 days 00:04:49,343.0,46.81149,7.17103,286,1,6029,12,2,62616.0,6,859176602,"Fribourg, Boschung",289.0,8591766,18.61,0.0,lu-ve-scol,0 days 00:00:19,19.0,3,36.22,2024-07-01 17:31:00,17,17,2024-07-01,10467.58,2024-07
529,2024-07-01,2024-07-01 17:40:37,2024-07-01 17:41:16,0 days 00:06:16,701.0,46.80609,7.161286,286,1,6029,12,2,62616.0,9,858725502,"Fribourg, Tilleul/Cathédrale",376.0,8587255,19.64,7.0,lu-ve-scol,0 days 00:00:39,39.0,3,58.23,2024-07-01 17:35:00,17,17,2024-07-01,21894.48,2024-07
529,2024-07-01,2024-07-01 17:42:56,2024-07-01 17:43:21,0 days 00:06:21,117.0,46.803848,7.155178,286,1,6029,12,2,62616.0,11,858916102,"Fribourg, St-Pierre",381.0,8589161,12.41,15.0,lu-ve-scol,0 days 00:00:25,25.0,3,55.64,2024-07-01 17:37:00,17,17,2024-07-01,21198.84,2024-07
529,2024-07-01,2024-07-01 17:46:13,2024-07-01 17:47:10,0 days 00:07:10,374.0,46.802856,7.151281,286,1,6029,12,2,62616.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",430.0,8592374,57.89,33.0,lu-ve-scol,0 days 00:00:57,57.0,3,80.53,2024-07-01 17:40:00,17,17,2024-07-01,34627.9,2024-07
530,2024-07-01,2024-07-01 17:38:20,2024-07-01 17:38:30,0 days 00:04:00,381.0,46.80623,7.175551,286,1,6027,25,2,62622.0,2,858914102,"Fribourg, Chaley",240.0,8589141,4.35,0.0,lu-ve-scol,0 days 00:00:10,10.0,3,6.529999999999999,2024-07-01 17:34:30,17,17,2024-07-01,1567.1999999999998,2024-07
530,2024-07-01,2024-07-01 17:39:02,2024-07-01 17:39:16,0 days 00:04:16,270.0,46.806701,7.172083,286,1,6027,25,2,62622.0,3,858915202,"Fribourg, Mon-Repos",256.0,8589152,3.27,0.0,lu-ve-scol,0 days 00:00:14,14.0,3,9.8,2024-07-01 17:35:00,17,17,2024-07-01,2508.8,2024-07
530,2024-07-01,2024-07-01 17:41:01,2024-07-01 17:41:21,0 days 00:03:21,295.0,46.811448,7.171036,286,1,6027,25,2,62622.0,6,859176602,"Fribourg, Boschung",201.0,8591766,13.06,0.0,lu-ve-scol,0 days 00:00:20,20.0,3,22.86,2024-07-01 17:38:00,17,17,2024-07-01,4594.86,2024-07
530,2024-07-01,2024-07-01 17:44:58,2024-07-01 17:45:17,0 days 00:03:17,649.0,46.806066,7.161243,286,1,6027,25,2,62622.0,9,858725502,"Fribourg, Tilleul/Cathédrale",197.0,8587255,10.88,3.0,lu-ve-scol,0 days 00:00:19,19.0,3,32.92,2024-07-01 17:42:00,17,17,2024-07-01,6485.240000000001,2024-07
530,2024-07-01,2024-07-01 17:46:59,2024-07-01 17:47:19,0 days 00:03:19,114.0,46.803885,7.155171,286,1,6027,25,2,62622.0,11,858916102,"Fribourg, St-Pierre",199.0,8589161,7.62,8.0,lu-ve-scol,0 days 00:00:20,20.0,3,32.54,2024-07-01 17:44:00,17,17,2024-07-01,6475.46,2024-07
530,2024-07-01,2024-07-01 17:50:25,2024-07-01 17:51:01,0 days 00:04:01,374.0,46.802836,7.151278,286,1,6027,25,2,62622.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",241.0,8592374,29.38,26.0,lu-ve-scol,0 days 00:00:36,36.0,3,35.92,2024-07-01 17:47:00,17,17,2024-07-01,8656.720000000001,2024-07
524,2024-07-01,2024-07-01 17:49:10,2024-07-01 17:49:18,0 days 00:06:48,378.0,46.80625,7.175545,286,1,6022,27,2,62628.0,2,858914102,"Fribourg, Chaley",408.0,8589141,4.03,0.42,lu-ve-scol,0 days 00:00:08,8.0,3,5.2700000000000005,2024-07-01 17:42:30,17,17,2024-07-01,2150.1600000000003,2024-07
524,2024-07-01,2024-07-01 17:49:52,2024-07-01 17:50:01,0 days 00:07:01,269.0,46.806696,7.17211,286,1,6022,27,2,62628.0,3,858915202,"Fribourg, Mon-Repos",421.0,8589152,2.37,0.34,lu-ve-scol,0 days 00:00:09,9.0,3,7.300000000000001,2024-07-01 17:43:00,17,17,2024-07-01,3073.3,2024-07
524,2024-07-01,2024-07-01 17:50:47,2024-07-01 17:51:00,0 days 00:07:00,177.0,46.809393,7.170503,286,1,6022,27,2,62628.0,5,858913802,"Fribourg, Cité-Jardins",420.0,8589138,3.45,0.32,lu-ve-scol,0 days 00:00:13,13.0,3,10.94,2024-07-01 17:44:00,17,17,2024-07-01,4594.8,2024-07
524,2024-07-01,2024-07-01 17:51:50,2024-07-01 17:52:09,0 days 00:06:09,346.0,46.811446,7.171036,286,1,6022,27,2,62628.0,6,859176602,"Fribourg, Boschung",369.0,8591766,5.8,0.78,lu-ve-scol,0 days 00:00:19,19.0,3,15.96,2024-07-01 17:46:00,17,17,2024-07-01,5889.240000000001,2024-07
524,2024-07-01,2024-07-01 17:55:36,2024-07-01 17:56:05,0 days 00:06:05,699.0,46.80609,7.161276,286,1,6022,27,2,62628.0,9,858725502,"Fribourg, Tilleul/Cathédrale",365.0,8587255,8.39,2.96,lu-ve-scol,0 days 00:00:29,29.0,3,23.88,2024-07-01 17:50:00,17,17,2024-07-01,8716.199999999999,2024-07
524,2024-07-01,2024-07-01 17:57:46,2024-07-01 17:58:06,0 days 00:06:06,114.0,46.803985,7.155146,286,1,6022,27,2,62628.0,11,858916102,"Fribourg, St-Pierre",366.0,8589161,7.14,9.09,lu-ve-scol,0 days 00:00:20,20.0,3,21.93,2024-07-01 17:52:00,17,17,2024-07-01,8026.38,2024-07
524,2024-07-01,2024-07-01 18:00:18,2024-07-01 18:01:36,0 days 00:06:36,372.0,46.802853,7.15135,286,1,6022,27,2,62628.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",396.0,8592374,28.7,13.9,lu-ve-scol,0 days 00:01:18,78.0,3,36.73,2024-07-01 17:55:00,18,18,2024-07-01,14545.079999999998,2024-07
6606,2024-07-01,2024-07-01 17:51:38,2024-07-01 17:51:47,0 days 00:00:47,232.0,46.809435,7.170476,286,1,6026,25,2,62636.0,5,858913802,"Fribourg, Cité-Jardins",47.0,8589138,1.12,0.0,lu-ve-scol,0 days 00:00:09,9.0,3,2.24,2024-07-01 17:51:00,17,17,2024-07-01,105.28000000000002,2024-07
6606,2024-07-01,2024-07-01 17:56:48,2024-07-01 17:56:59,-1 days +23:59:59,684.0,46.806096,7.161263,286,1,6026,25,2,62636.0,9,858725502,"Fribourg, Tilleul/Cathédrale",-1.0,8587255,1.12,1.0,lu-ve-scol,0 days 00:00:11,11.0,3,3.4800000000000004,2024-07-01 17:57:00,17,17,2024-07-01,-3.4800000000000004,2024-07
6606,2024-07-01,2024-07-01 17:58:54,2024-07-01 17:59:05,0 days 00:00:05,74.0,46.803881,7.155191,286,1,6026,25,2,62636.0,11,858916102,"Fribourg, St-Pierre",5.0,8589161,1.12,1.0,lu-ve-scol,0 days 00:00:11,11.0,3,3.6000000000000005,2024-07-01 17:59:00,17,17,2024-07-01,18.000000000000004,2024-07
6606,2024-07-01,2024-07-01 18:00:54,2024-07-01 18:01:47,-1 days +23:59:47,364.0,46.802991,7.151506,286,1,6026,25,2,62636.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",-13.0,8592374,12.29,1.0,lu-ve-scol,0 days 00:00:53,53.0,3,14.89,2024-07-01 18:02:00,18,18,2024-07-01,-193.57,2024-07
6608,2024-07-01,2024-07-01 18:12:03,2024-07-01 18:12:25,0 days 00:14:55,393.0,46.806231,7.17558,286,1,6023,27,2,62642.0,2,858914102,"Fribourg, Chaley",895.0,8589141,14.0,0.0,lu-ve-scol,0 days 00:00:22,22.0,3,14.0,2024-07-01 17:57:30,18,18,2024-07-01,12530.0,2024-07
6608,2024-07-01,2024-07-01 18:13:03,2024-07-01 18:13:18,0 days 00:15:18,279.0,46.806668,7.172101,286,1,6023,27,2,62642.0,3,858915202,"Fribourg, Mon-Repos",918.0,8589152,7.0,0.0,lu-ve-scol,0 days 00:00:15,15.0,3,21.0,2024-07-01 17:58:00,18,18,2024-07-01,19278.0,2024-07
6608,2024-07-01,2024-07-01 18:14:15,2024-07-01 18:14:32,0 days 00:15:32,188.0,46.809375,7.17047,286,1,6023,27,2,62642.0,5,858913802,"Fribourg, Cité-Jardins",932.0,8589138,8.0,4.04,lu-ve-scol,0 days 00:00:17,17.0,3,24.96,2024-07-01 17:59:00,18,18,2024-07-01,23262.72,2024-07
6608,2024-07-01,2024-07-01 18:15:36,2024-07-01 18:15:51,0 days 00:14:51,359.0,46.811436,7.171045,286,1,6023,27,2,62642.0,6,859176602,"Fribourg, Boschung",891.0,8591766,3.0,0.0,lu-ve-scol,0 days 00:00:15,15.0,3,27.96,2024-07-01 18:01:00,18,18,2024-07-01,24912.36,2024-07
